"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hjres2-113","39308","21196 29301 21171 21333 21141 20758 21180 20351 20300 20514 20753 20709 21132 20355 21376 29323 29124 20146 29550 20949 15092 20906 20344 21345 21323 20531 21106 20139 21328 15410 20526 21318 20316 21174 15455 21159 21181 20524 21178 21182 20143 20518 20304 21112 20336 20345 21165 21156 21175 20962 21191 20916 14828 20925 21149 29580 21151 20352 21349 21346 21142 21129 21186 20107 21319 29546 20738 21353 20325 29338 20333 21125 20704 20929 21150 29393 20926 21170 20140 20530 29746 21188 20535 21348 21168 21332 20331 29905 20110 21355 21176 20346 20353 21177 21115 20948 21148 20337 14675 21347 20528 21136 20909 20505 21190 21359 21192 20947 20301 20120 21131 15634 20715 21117 21357 29321 29500 20759 20914 14657 29759 20134 29910 20729 15445 21163 29572 20130 20342 15446 21337 20725 29932 21360 20506 20138 20756 14869 21135 13047 14066 21133","2013-01-03","2013","2"
"hjres20-113","29729","20338 29774 29919 21172 21375 20748 10713 15410 20727 20958 20305 21124 21369 29923 21335 20136 29504 20932 20119 29379 14435 15613 20328 15616 15616 21361 20920 21370 20343 20724 29911 20731 20542 20762 29730 20927 14280","2013-01-22","2013","2"
"hjres21-113","29729","29919 21172 21375 20147 20748 10713 15019 15410 2605 29571 20727 29313 39304 20305 20519 29546 21140 21335 29769 20136 29778 20119 14435 15613 15616 15616 20705 20920 20724 20731 15444 29768 21312 29730 20754 14280","2013-01-22","2013","2"
"hjres22-113","21139","NA","2013-01-22","2013","2"
"hjres23-113","21189","NA","2013-01-25","2013","2"
"hjres24-113","21143","21141 21336 21132 29550 20139 21174 21112 21156 21103 21175 20962 21139 21134 21129 20738 21125 21302 20704 20508 20720 20953 31102 20328 21176 21148 20337 20904 20954 21190 21131 29565 21123 21114 29570 21100 21111 20725 21133","2013-02-06","2013","2"
"hjres25-113","20763","21110 29588 21308 29919 21172 20748 10713 20108 20727 21327 21316 29313 21324 20908 39304 20305 21195 29337 21369 20907 20103 21303 39305 20712 21140 21340 29908 29778 15612 20119 14435 15613 29729 29776 20328 29149 29377 29903 14263 15616 21315 20920 21370 13035 29346 20724 20731 15444 21306 29730 20330 14280 20750","2013-02-06","2013","2"
"hjres26-113","21333","21331 21175 31102 21188 20909 21357 29565 21330","2013-02-12","2013","2"
"hjres27-113","21336","21174 21150 20948","2013-02-13","2013","2"
"hjres28-113","21148","21196 21333 21354 21193 20753 20344 21305 20139 21109 21179 21174 21182 20527 14828 20925 21139 29546 29338 21302 21170 20903 20353 21147 20337 21356 29752 20947 21131 29500 21367 29570 21100 20725 21360 20756 21135 21317","2013-02-13","2013","2"
"hjres29-113","14263","21358 21303 21370","2013-02-14","2013","2"
"hjres3-113","29573","NA","2013-01-03","2013","2"
"hjres30-113","20505","NA","2013-02-14","2013","2"
"hjres31-113","20104","29919 21358 21172 20748 29312 29313 20958 20907 21140 29778 20119 20122 20328 29149 15616 13035 20329 20754 20330 20750","2013-02-14","2013","2"
"hjres32-113","20944","NA","2013-02-26","2013","2"
