"bill_id","sponsor_icpsr","cosponsors_icpsr","bill_date","year","chamber"
"hr2621-112","21111","20906 21112 20930 20704","2011-07-21","2011","2"
"hr2622-112","14869","14657","2011-07-21","2011","2"
"hr2623-112","29375","14869","2011-07-22","2011","2"
"hr2624-112","29721","29778 20904","2011-07-22","2011","2"
"hr2625-112","29710","15612","2011-07-22","2011","2"
"hr2626-112","14435","29729 15616","2011-07-22","2011","2"
"hr2627-112","14435","29729 15616","2011-07-22","2011","2"
"hr2628-112","20110","20143 21156 21107 21154 21149 20704 29539 21188 21185 20342 20506 20756 21108","2011-07-22","2011","2"
"hr2629-112","29718","20539 20706 29312 20907 20103 29778 20538 20707","2011-07-22","2011","2"
"hr263-112","15000","20955 21172 29710 20959 29561 20763 29313 29325 20305 29348 29318 29337 29585 21140 29504 29379 14435 20538 29744 20537 29149 29377 15616 29317 29911 29134 15444 14053 20754 20330 29926 21118 29309","2011-01-12","2011","2"
"hr2630-112","29931","15014 20706 15410 20707 20329","2011-07-22","2011","2"
"hr2631-112","20953","15029","2011-07-25","2011","2"
"hr2632-112","20307","20743 29777 20526 29559 20524 20345 21168 29741 20525 20542 15445","2011-07-25","2011","2"
"hr2633-112","15092","20748","2011-07-25","2011","2"
"hr2634-112","29325","21180 29721 20748 10713 14824 20305 20103 20136 29778 20720 29379 15613 29729 20920","2011-07-25","2011","2"
"hr2635-112","20904","21138 20762 21163","2011-07-25","2011","2"
"hr2636-112","29905","29301 20748 14824 20529 29763 29744 29383","2011-07-25","2011","2"
"hr2637-112","20955","21110 29571 29561 20305 29763 20713 20103 29778 20720 20904 20752 29317 14053","2011-07-25","2011","2"
"hr2638-112","29325","NA","2011-07-25","2011","2"
"hr2639-112","15612","15000 29940 21110 29922 15005 29588 20719 29328 29774 29919 20516 20955 21172 20733 20147 20517 20748 20952 10713 29925 29587 29717 20108 15410 29710 29109 20959 29571 20763 20727 15603 29312 29313 29559 29325 14824 20958 39304 20305 29348 21124 29337 20930 20519 29380 20713 29923 20103 20129 29573 29585 20712 29748 29778 15033 15431 20720 29504 29379 14435 20538 20122 15613 29729 20341 14256 20537 29149 20707 29377 29903 15616 29123 15454 15619 20923 20920 20904 15438 20954 13035 20752 29742 29346 29709 29911 20104 39307 29707 20542 15444 29768 20762 14053 20740 20310 29901 29730 15072 20754 20330 20504 29106 14280 20750 21118 29309 29931 20723","2011-07-25","2011","2"
"hr264-112","29901","29309","2011-01-12","2011","2"
"hr2640-112","14435","29919 14824 21140 20119 29729 15616 29123 29730 20754","2011-07-25","2011","2"
"hr2641-112","14066","NA","2011-07-25","2011","2"
"hr2642-112","21155","NA","2011-07-26","2011","2"
"hr2643-112","15613","21110 10713 20727 20713 20712 29546 29748 29778 29729 29149 15616 15619 29309","2011-07-26","2011","2"
"hr2644-112","15453","15000 20743 29132 29940 20507 21110 29316 29922 15005 20338 29588 29721 29777 20719 29328 29774 29919 20306 20516 21172 21145 20733 20748 20952 20501 20706 20960 29925 20533 29587 29717 20108 15410 29710 29109 20959 2605 29571 29561 20763 20727 29313 29325 20958 29943 20529 20305 29348 21195 21124 29337 20519 20907 29763 20713 29396 29923 20103 20129 29573 29585 39305 20712 21140 14430 29769 20938 29748 20136 20145 29908 29778 15033 15431 20508 20720 29504 20932 20119 29379 14435 20538 29744 20122 15613 29729 20328 14256 20537 29149 20707 29377 29903 15616 29123 29741 15619 20923 21115 20920 15438 14448 13035 29764 20752 20102 29317 20724 29911 20104 20525 39307 29134 20737 20542 29768 20762 14053 20740 29368 29901 29730 20754 20330 15124 20726 20504 29106 14280 20750 21118 29309","2011-07-26","2011","2"
"hr2645-112","14053","29380 15454 13035 14280","2011-07-26","2011","2"
"hr2646-112","21162","NA","2011-07-26","2011","2"
"hr2647-112","29587","20748 29337 21115 13035 14053","2011-07-26","2011","2"
"hr2648-112","20713","21124 14066","2011-07-26","2011","2"
"hr2649-112","29760","29942 15085 20351 29588 21198 20523 20708 20147 20139 20345 39304 21139 39305 29769 29746 29903 20957 14290 20135 20954 20947 20329 20914 20321 20134 20131 21108","2011-07-26","2011","2"
"hr265-112","15616","29588 20955 20733 20147 20748 10713 20727 29313 29325 29337 29380 20103 29585 20712 29748 29778 15431 29379 29377 29101 20904 13035 29346 29911 39307 14053 29368 15072","2011-01-12","2011","2"
"hr2650-112","20501","NA","2011-07-26","2011","2"
"hr2651-112","21105","29356 20949 21174 20100 20304 20336 21103 21175 20962 21176 20117 21126 21133","2011-07-26","2011","2"
"hr2652-112","15092","21190 21117","2011-07-26","2011","2"
"hr2653-112","15019","20743 20507 20758 29339 20338 21180 20523 29721 20709 20516 21113 20501 20533 15410 20717 29312 21124 20907 20713 29396 29769 20938 29539 20720 20140 21176 21115 20957 20910 20944 29707 20737 20740 29901 20754 20750 20756 14869","2011-07-26","2011","2"
"hr2654-112","20727","10713","2011-07-26","2011","2"
"hr2655-112","20345","90327 29942 29339 29588 20523 20514 29777 29919 20516 21113 29550 20326 21172 20517 20344 10713 20501 20111 29925 29587 20108 20526 20727 29559 14824 20941 21165 21156 29943 20916 21157 20930 20519 29380 20103 29573 21162 15029 29769 20938 29908 29553 29778 15431 29379 14435 20122 15613 29729 21168 20328 20537 29903 15616 15616 29123 20957 29741 29101 20924 29127 20920 20904 15438 13035 20125 21190 21137 29742 29317 20343 20104 20540 20914 20525 29134 14053 21163 20740 20130 20934 20754 20342 20750 20723 14066","2011-07-26","2011","2"
"hr2656-112","29769","15613 14675","2011-07-26","2011","2"
"hr2657-112","15612","15000 29940 15005 20338 29588 29777 20955 20147 20748 20952 15410 20959 29313 20305 29337 29380 14430 20938 29748 15431 29504 29379 29729 14256 29149 29377 29741 20923 15438 13035 29742 29911 29134 29707 14053 20330 14280 29309","2011-07-26","2011","2"
"hr2658-112","14647","NA","2011-07-26","2011","2"
"hr2659-112","29379","29777 21172 20517 10713 29710 20727 29313 20305 29348 21195 29380 20713 29937 29585 29778 20537 29149 20707 29377 15616 29123 13035 29742 29768 20762 14053 15072 29106 14280 29309","2011-07-26","2011","2"
"hr266-112","15616","29588 20955 20733 20147 20748 10713 20727 29313 29325 29337 29380 20103 29585 20712 29748 29778 15431 29379 29101 13035 29346 20329 14053 15072","2011-01-12","2011","2"
"hr2660-112","20530","15085 29760 20355 21183 20356 20531 20533 20139 29571 21184 21182 20527 29943 29762 20529 39304 14828 20352 29763 29573 39305 29143 20532 20353 20948 14290 20528 29764 29759 15445 29572","2011-07-26","2011","2"
"hr2661-112","20957","29127","2011-07-26","2011","2"
"hr2662-112","21190","15085 21193 21174 20143 20304 20527 29762 21139 21142 21129 29338 21176 20909 21117 20540 21100 21126 21135","2011-07-26","2011","2"
"hr2663-112","20750","15000 29132 29942 21110 29316 15005 29339 20338 29588 29721 29777 29328 20340 29774 20306 20516 20757 21145 20733 20147 20517 39301 20748 20952 10713 20501 20706 20960 29925 29587 29717 29710 29109 20959 14413 2605 29571 29561 20763 20727 15603 29312 2605 29313 29559 29325 14824 20941 20958 29943 20529 20305 29348 21195 21124 29337 20519 20907 29763 20713 21194 29396 29923 20103 14873 20129 29573 29585 39305 20712 15029 14430 29748 20145 29908 29778 15033 15431 29504 15612 20119 29379 14435 20538 20122 15613 29729 29776 20341 14256 20537 29149 20707 29377 29903 15616 15616 29123 29741 29101 15619 15448 20705 20920 15438 20954 14448 13035 29764 20752 21137 29742 29317 29346 20343 20329 20724 29911 20321 39307 29134 21102 29707 20542 15444 29768 20762 14053 20740 20310 29368 29901 29730 20934 15072 20754 20330 29378 20726 29383 14280 21118 29309 20723","2011-07-27","2011","2"
"hr2664-112","29903","29942 29325 20932","2011-07-27","2011","2"
"hr2665-112","29911","10713 29312 29325 29348 29380 20713 15029 29778 29729 20537 20904 14053 29309","2011-07-27","2011","2"
"hr2666-112","29741","29546 20328","2011-07-27","2011","2"
"hr2667-112","10713","20748","2011-07-27","2011","2"
"hr2668-112","20107","29942 15014 29323 21183 20356 29550 20949 20147 20952 10713 20111 29587 21109 21179 14813 29325 20100 20143 20304 15413 20336 20527 39308 21103 39304 21107 20305 21149 29763 20103 21162 29546 20738 21167 29375 20325 29338 21125 14644 20926 14647 21170 20530 20522 29315 20535 29331 20331 29905 29549 29903 15616 29101 20337 20117 21104 20954 20536 29764 20752 21117 21105 14657 15445 15072 20342 20725 20506 20138","2011-07-27","2011","2"
"hr2669-112","29571","29132 29940 21110 29922 29588 29721 29777 20719 29919 20955 21172 21145 20517 10713 15453 29587 29717 15410 29710 29109 20959 2605 20763 20727 29313 29559 29325 20941 20958 20529 39304 20305 29348 29380 20713 29923 29573 29585 39305 20712 15029 21140 20136 29908 29778 15033 15431 20508 20720 20932 14435 15613 29729 14256 20537 29149 29377 29123 15454 29741 15619 20923 20920 29742 29346 29911 29707 15444 14053 20740 20310 29730 20934 20754 20330 20750 20723","2011-07-27","2011","2"
"hr267-112","15616","29588 20955 20733 20147 20748 10713 20727 29313 29325 29337 29380 20103 29585 20712 29748 29778 15431 29379 29101 13035 29346 20329 14053 15072","2011-01-12","2011","2"
"hr2670-112","21193","15014 20356 21162 20333 21148 21105 21122","2011-07-27","2011","2"
"hr2671-112","20356","20355 14813 29375 29748 20530 20535 20762 20130 20750","2011-07-27","2011","2"
"hr2672-112","20345","20743 29760 20753 20355 20516 20757 20526 15603 14824 20916 20930 20907 29396 20915 21167 29769 21128 20938 29522 20755 29778 20532 21188 21168 15616 20307 20957 14290 20924 20923 13035 29709 20944 20525 20542 20946","2011-07-27","2011","2"
"hr2673-112","14435","NA","2011-07-27","2011","2"
"hr2674-112","20535","29328 20146 20516 20708 21145 20517 20748 20139 29587 14413 29736 29313 39304 20925 29580 20930 29763 20713 21162 21167 29375 29522 29553 29504 21150 29729 21177 20957 21148 29127 29346 29911 20321 29910 15444 20946 20342 20750 13047","2011-07-27","2011","2"
"hr2675-112","21190","29940 29721 15014 29323 20717 21189 21129 20116 29769 20117 14675 21131 21130 21163 21100 20726","2011-07-27","2011","2"
"hr2676-112","21105","15455 20304 21190","2011-07-27","2011","2"
"hr2677-112","15005","21195 20104 29707 14280","2011-07-28","2011","2"
"hr2678-112","29317","21110 20748 29325 20305 29763 29573 29778 29379 15616 20752","2011-07-28","2011","2"
"hr2679-112","29312","29132 29940 29588 29721 20355 29774 20516 20757 20539 21172 20748 20952 20108 29710 2605 29571 29561 29313 29943 39304 20916 21124 20713 29937 29585 29546 20929 29522 29778 20508 29504 15612 20932 29379 20538 20530 20122 29729 29776 20537 29149 15616 15619 20923 20920 15438 13035 20102 29317 29911 20321 15444 20762 14053 29901 29730 20934 15072 29106 20750 29309 20723 14066","2011-07-28","2011","2"
"hr268-112","29919","NA","2011-01-12","2011","2"
"hr2680-112","20918","29508 20953 20909 15627","2011-07-28","2011","2"
"hr2681-112","20131","20743 20940 29301 15085 21141 29339 20523 21132 20356 29550 15092 20960 20511 20526 20316 29736 20143 21103 20916 21149 29396 20915 21128 20938 20755 21188 21147 21136 20909 14448 21121 20301 20910 20102 20729 21114 29921 29932 21119 21108 21122","2011-07-28","2011","2"
"hr2682-112","21154","21127 29338 29746 20537 20957 20923 21123","2011-07-28","2011","2"
"hr2683-112","21107","21106 14647 20530 20102 21108","2011-07-28","2011","2"
"hr2684-112","29721","NA","2011-07-28","2011","2"
"hr2685-112","21193","29301","2011-07-28","2011","2"
"hr2686-112","29925","NA","2011-07-28","2011","2"
"hr2687-112","29338","NA","2011-07-28","2011","2"
"hr2688-112","29379","21110 20306 20537 29377 20954 29911 14863 14053","2011-07-28","2011","2"
"hr2689-112","20537","20539 20955 21172 20147 10713 29587 29717 29325 20305 20103 29573 39305 15029 29748 15431 29504 15616 15619 13035 20536 20752 29742 29911 20762 14053 20310 15072 29106","2011-07-28","2011","2"
"hr269-112","29919","NA","2011-01-12","2011","2"
"hr2690-112","15616","NA","2011-07-28","2011","2"
"hr2691-112","15619","NA","2011-07-28","2011","2"
"hr2692-112","20542","29379","2011-07-28","2011","2"
"hr2693-112","14813","NA","2011-07-28","2011","2"
"hr2694-112","20139","20351 21183 15455 29143 20530 21188 14290 20528","2011-07-29","2011","2"
"hr2695-112","20535","29301 29721 21158 29919 29571 20518 14824 15413 21156 20907 20103 15431 20720 29149 20957 20909 21121 29742 20104 29759 14863 20762 21163 20934 20754 20330","2011-07-29","2011","2"
"hr2696-112","20535","20743 29132 29301 21198 21158 29919 20748 20952 29571 20518 14824 15413 20907 20103 39305 15431 29504 29729 20328 29149 20909 21121 29742 20104 29759 20762 20130 20934 20754 20330 20756","2011-07-29","2011","2"
"hr2697-112","20915","20123 20743 29356 21160 29922 29912 21180 29588 21198 20523 29760 20753 29328 21132 20340 20539 29774 20516 20757 20356 29550 20733 20517 20531 29925 29717 20959 21189 21159 29736 29312 20100 20304 21112 20336 20345 21165 21156 20124 29337 15420 21142 21129 21162 39305 20712 20333 20145 21150 29379 20532 21170 20140 29744 29729 29776 20110 29149 21176 29549 15616 20924 20135 20904 21136 20505 13035 21121 21131 20715 29742 20540 20914 20944 21105 21123 15444 29768 20729 20130 15072 20342 20725 29932 20506 21122 21135","2011-07-29","2011","2"
"hr2698-112","20536","29588 21198 15410 14413 20727 29580 21187 29937 20145 20122 15613 20535 20924 29127 20125 20944 29910 29768 29932","2011-07-29","2011","2"
"hr2699-112","15634","21158 15014 29550 20333 20528 21121 20540 20946","2011-07-29","2011","2"
"hr27-112","29746","15000 29701 29132 29940 29316 15005 29912 20357 29588 20300 21180 29777 20719 29328 20340 20146 29774 29919 20516 20708 20733 20147 20517 39301 15092 20748 10713 15019 29925 20533 29587 20511 15410 29710 20316 14413 2605 29571 29561 15455 20763 20727 15603 2605 29559 29325 20941 20527 29943 20529 39304 20305 29348 14828 29337 20519 29380 20713 29396 29923 20103 29937 20129 29573 29585 20712 15029 14430 20938 29748 20136 20145 29908 29553 29778 15033 15431 20508 15612 20119 20532 14435 29744 15613 29729 29776 20328 20341 14256 29377 29903 15616 29123 15454 29741 29101 15619 29127 20135 15438 14448 29764 21121 29742 29317 20329 29346 20343 20329 20724 29911 20104 20321 29134 29768 15445 20740 20310 29368 29901 29730 15072 20330 29378 29932 20726 29106 14280 29926 20138 29309 29931 20723","2011-01-05","2011","2"
"hr270-112","20906","NA","2011-01-12","2011","2"
"hr2700-112","14863","29561 21128","2011-07-29","2011","2"
"hr2701-112","10713","29919 21172 20748 29585 20712 20136 39307 20737 29768 20750","2011-07-29","2011","2"
"hr2702-112","21156","20944","2011-07-29","2011","2"
"hr2703-112","29908","20910","2011-07-29","2011","2"
"hr2704-112","29778","20539 21145 13035","2011-07-29","2011","2"
"hr2705-112","15612","29132 29940 29922 29339 29588 21198 20340 29774 29919 20757 20708 20952 10713 20706 29717 20108 29109 14413 29571 20763 20727 29312 29313 29325 14824 20958 39304 20305 21195 20930 20907 29380 29923 20103 29937 29573 29585 39305 20712 20145 29908 29778 15431 29504 20932 29379 15613 29729 20702 20328 20341 14256 20537 29149 20707 29377 29903 15616 29123 29101 20923 20920 15438 20954 13035 20536 29764 20752 29742 20343 29911 29134 29768 20762 14053 15072 20330 14280 20750 21118 29309 20723","2011-07-29","2011","2"
"hr2706-112","20110","90327 20300 20523 20709 15092 20316 21174 21182 21139 20930 20938 21138 20755 20328 29903 21148 21115 21121 20910 15634 20102 20737 21114 20756 14066","2011-07-29","2011","2"
"hr2707-112","20307","NA","2011-07-29","2011","2"
"hr2708-112","20934","NA","2011-07-29","2011","2"
"hr2709-112","20934","NA","2011-07-29","2011","2"
"hr271-112","20518","NA","2011-01-12","2011","2"
"hr2710-112","20934","NA","2011-07-29","2011","2"
"hr2711-112","20934","NA","2011-07-29","2011","2"
"hr2712-112","21120","20909","2011-07-30","2011","2"
"hr2713-112","20748","15613","2011-07-30","2011","2"
"hr2714-112","14066","NA","2011-07-30","2011","2"
"hr2715-112","29775","15085 20340 2605 20125 15072 15446 14280","2011-08-01","2011","2"
"hr2716-112","20938","20147 29571 20720 29746 20752 29768","2011-08-01","2011","2"
"hr2717-112","29746","20743 29132 29356 20338 20523 29721 20340 20306 21113 29550 21145 20147 15092 15019 20706 29925 20533 29587 20108 20959 29561 15455 20763 21159 21178 20958 20529 39304 21195 29337 29380 29923 29546 14430 20938 29553 15612 20119 20140 29776 20341 20707 20346 29549 29741 29127 20904 15438 14448 29764 29709 20944 20525 29134 20737 20134 20762 20310 29921 29730 15072 20342 20726 20138 20756","2011-08-01","2011","2"
"hr2718-112","29769","29301 20516 21127 21159 21157 15616 21102 20750","2011-08-01","2011","2"
"hr2719-112","29580","NA","2011-08-01","2011","2"
"hr272-112","20518","29301 29356 39308 14290 21190","2011-01-12","2011","2"
"hr2720-112","20139","39304 20528","2011-08-01","2011","2"
"hr2721-112","39307","29132 21110 15005 29508 29339 21198 29328 20340 21113 20757 20708 20539 20955 21145 20733 20147 20517 39301 20748 20952 10713 20533 29587 29717 20108 29710 29109 29561 20763 20727 2605 29559 20941 20958 20529 20305 29348 21195 14828 29337 20519 29763 20713 20103 29573 29585 39305 20712 29546 29748 29908 29553 29778 15431 20720 29729 29776 20537 29149 29377 15616 15619 21115 20135 20904 20954 13035 20752 21137 29317 29346 20321 21102 29707 20542 14053 29368 29730 20934 15072 20754 29106 29383 20750 21118 29309","2011-08-01","2011","2"
"hr2722-112","20508","29701 21193 21172 21145 15453 15410 20958 20305 29380 15029 20328 20707 20740 15124 29309","2011-08-01","2011","2"
"hr2723-112","21118","20340 21172 10713 29587 20959 20941 21124 29337 21194 39305 21140 20537 20752 20321 21102","2011-08-01","2011","2"
"hr2724-112","21118","20340 21172 10713 29587 21124 39305 21140 20752 20321 21102","2011-08-01","2011","2"
"hr2725-112","21118","20340 21172 10713 29587 21124 39305 21140 20752 20321 21102","2011-08-01","2011","2"
"hr2726-112","21118","20340 21172 10713 29587 21124 39305 21140 20752 20321 21102","2011-08-01","2011","2"
"hr2727-112","21118","20340 21172 10713 29587 21124 39305 21140 20752 20321 21102","2011-08-01","2011","2"
"hr2728-112","15000","29588 29919 20748 20305 29348 29748 29729 20904 15444","2011-08-01","2011","2"
"hr2729-112","21110","29721 2605 29522 20328 20923 29921","2011-08-01","2011","2"
"hr273-112","20518","21198 21183 29774 20501 20706 21106 21189 29325 21103 21107 20305 15420 29763 20713 20712 20116 29539 20932 29729 20328 29101 20135 21190 20102 20914 21111 20750 21108","2011-01-12","2011","2"
"hr2730-112","21110","15005 29774 20919 29550 29717 29325 20305 29348 29337 29573 21162 14647 29379 21170 15613 20537 29903 15619 20904 13035 20752 14053 21163 15072","2011-08-01","2011","2"
"hr2731-112","21160","20511 21182 20130","2011-08-01","2011","2"
"hr2732-112","20338","NA","2011-08-01","2011","2"
"hr2733-112","21180","20719 29546 29375 20938 29522 20720 29729","2011-08-01","2011","2"
"hr2734-112","21180","20539 2605 20329","2011-08-01","2011","2"
"hr2735-112","20514","29925 20915 29769 29908 20140 15616 29741 21101 20914","2011-08-01","2011","2"
"hr2736-112","15014","15410","2011-08-01","2011","2"
"hr2737-112","15014","NA","2011-08-01","2011","2"
"hr2738-112","29774","29922 29588 20516 20539 20955 29710 20763 29313 20305 20713 21140 29778 15612 20538 14256 29149 15616 29911 20104 20525 20934 29309","2011-08-01","2011","2"
"hr2739-112","20952","NA","2011-08-01","2011","2"
"hr274-112","20518","NA","2011-01-12","2011","2"
"hr2740-112","20501","20306 21109","2011-08-01","2011","2"
"hr2741-112","29710","29588 20300 20719 29774 20706 29380 29763 20712 29522 29778 29504 20122 20537 29911 15444 14053 29921 20934 15072 29525","2011-08-01","2011","2"
"hr2742-112","20941","20539 29778 20752 21102","2011-08-01","2011","2"
"hr2743-112","21191","NA","2011-08-01","2011","2"
"hr2744-112","29337","21180 20952 29348 20713 15431 29744 29149 15616 15072 20330","2011-08-01","2011","2"
"hr2745-112","21151","21196","2011-08-01","2011","2"
"hr2746-112","20519","15000 29132 29942 20338 21198 29721 29774 20955 21172 20952 20706 29710 29109 20959 15603 29313 29325 20524 20518 14824 20305 29337 29923 20129 29375 20145 29778 15431 29539 29504 20119 29379 14435 20122 29729 20537 29149 29377 29903 15616 29101 20923 20920 20135 20904 13035 29764 29911 20321 14053 20934 15072 29309","2011-08-01","2011","2"
"hr2747-112","20519","NA","2011-08-01","2011","2"
"hr2748-112","20103","NA","2011-08-01","2011","2"
"hr2749-112","20103","NA","2011-08-01","2011","2"
"hr275-112","20518","NA","2011-01-12","2011","2"
"hr2750-112","29937","29940 29356 29922 29588 20129 14430 20508 20122 29741 20954 20740 20934","2011-08-01","2011","2"
"hr2751-112","20129","20516 20955 20959 20529 29546 29375 20720 15612 15613 29729 20528 20904 15438 13035 20329 20343 15444","2011-08-01","2011","2"
"hr2752-112","21162","21141 20357 29760 20753 21174 21182 21103 21151 20704 21138 21121 21173 29572","2011-08-01","2011","2"
"hr2753-112","29546","20329","2011-08-01","2011","2"
"hr2754-112","20938","15092 15410 15455 21159 20521 29396 29546 15029 20508 29729 20522 29746 20328 20341 29549 20301 20740 20506","2011-08-01","2011","2"
"hr2755-112","20938","20959 20345","2011-08-01","2011","2"
"hr2756-112","20755","NA","2011-08-01","2011","2"
"hr2757-112","29778","29588 29919 20539 20955 20733 20147 20748 10713 15453 15455 20727 29313 29325 14824 20305 29348 21195 29337 20103 29585 20712 20116 29546 15431 29504 29379 15613 29729 29123 14290 20920 13035 20752 29709 29911 29134 15444 20762 14053 15072 29378 29106 20750 29309","2011-08-01","2011","2"
"hr2758-112","29379","29774 21172 20147 20952 20941 20305 29778 15033 29729 29776 20537 29149 15616 29317 29134 29309","2011-08-01","2011","2"
"hr2759-112","29379","21110 15005 29729 29123 13035 20752 14863 20762","2011-08-01","2011","2"
"hr276-112","20518","20356 20938 20535 29149","2011-01-12","2011","2"
"hr2760-112","29379","29742 29383","2011-08-01","2011","2"
"hr2761-112","29349","NA","2011-08-01","2011","2"
"hr2762-112","29349","29776","2011-08-01","2011","2"
"hr2763-112","15613","21110 29588 20316 20727 29325 20305 29348 20103 29585 29778 29504 20122 29729 20537 29149 15616 20904 13035 21121 15634 29911 14053 14280","2011-08-01","2011","2"
"hr2764-112","21168","29375 21170 29741 20301 20762","2011-08-01","2011","2"
"hr2765-112","29905","29323 20501 15413 29903 15621","2011-08-01","2011","2"
"hr2766-112","29905","29942 29323 20963 29709","2011-08-01","2011","2"
"hr2767-112","29123","29919 14824 21140 20119 14435 29729 15616 29730 20754","2011-08-01","2011","2"
"hr2768-112","14290","NA","2011-08-01","2011","2"
"hr2769-112","14290","20351 15014 20352","2011-08-01","2011","2"
"hr277-112","20518","NA","2011-01-12","2011","2"
"hr2770-112","20924","21160 20906 21146 29710 21112 29769 20122 21177 20705 29127 21111","2011-08-01","2011","2"
"hr2771-112","21121","NA","2011-08-01","2011","2"
"hr2772-112","21153","21120 20758 20338 14824 21152 29546 29539 29746 20909 21121 15634 21114","2011-08-01","2011","2"
"hr2773-112","20329","20539 2605 20103 29546 15616","2011-08-01","2011","2"
"hr2774-112","21123","20356 21174 20918 21182 20962 21139 20352 20704 20903 20110 21176 29549 21173 20506","2011-08-01","2011","2"
"hr2775-112","29707","21110 29777 29328 20147 20517 10713 20960 31100 2605 20727 20305 21195 29585 20712 15029 14430 29748 29778 20328 29377 15616 13035 29911 29134 14053 20740 29309","2011-08-01","2011","2"
"hr2776-112","29910","29588 15410 29937 29932 14066","2011-08-01","2011","2"
"hr2777-112","20542","29923 29539 29742","2011-08-01","2011","2"
"hr2778-112","29768","21180 20135","2011-08-01","2011","2"
"hr2779-112","21163","21127 20941 21156 20537","2011-08-01","2011","2"
"hr278-112","20518","NA","2011-01-12","2011","2"
"hr2780-112","20130","29922 29769 29908 15616 20715 20914","2011-08-01","2011","2"
"hr2781-112","20934","NA","2011-08-01","2011","2"
"hr2782-112","20934","NA","2011-08-01","2011","2"
"hr2783-112","20934","14053","2011-08-01","2011","2"
"hr2784-112","20934","29922 29588 20713 29937","2011-08-01","2011","2"
"hr2785-112","15072","NA","2011-08-01","2011","2"
"hr2786-112","20504","29922 29777 20959 20524 39304 29337 20129 29379 29149 29377 20904 13035 15634 29911","2011-08-01","2011","2"
"hr2787-112","29525","20743 20507 29721 20355 20326 20952 29710 29561 20727 29312 20305 20916 21151 20930 29380 29763 21194 29504 20932 29379 20122 20332 20346 29123 29101 14290 29127 15438 14448 13035 29317 29901 15072 21197","2011-08-01","2011","2"
"hr2788-112","21122","29356","2011-08-01","2011","2"
"hr2789-112","21135","21193 20344 21184 20915 29549 29752 20909","2011-08-01","2011","2"
"hr279-112","20518","21134","2011-01-12","2011","2"
"hr2790-112","20511","29925 29571 15431 15613 15072","2011-08-02","2011","2"
"hr2791-112","20355","NA","2011-08-02","2011","2"
"hr2792-112","15619","21110 20516 20539 20748 29559 29585 29778 15431 15616 13035 29346 15072 29309","2011-08-02","2011","2"
"hr2793-112","20918","NA","2011-08-05","2011","2"
"hr2794-112","20713","15005 29508 29588 29721 29774 20516 20517 20748 29717 20108 29571 29559 29325 15413 39304 20305 21124 29763 29546 20938 29748 20136 29778 20720 29504 20122 15613 29776 20537 29149 15616 20904 20944 20525 20542 29768 29730 15072 29309 14066","2011-08-05","2011","2"
"hr2795-112","20941","20539 20727 20305 29778 15619","2011-08-05","2011","2"
"hr2796-112","20709","21120 29356 20351 20514 29760 21193 21132 20355 15014 10713 20111 20143 20304 21103 21142 20915 21138 20332 20110 21115 20528 20909 20125 21190 21121 20120 15634 21117 20914 21114 15627 21111 21126 21116 21119","2011-08-05","2011","2"
"hr2797-112","29760","20524 29762 21150 20532 20530 20948 14290 20914","2011-08-05","2011","2"
"hr2798-112","29106","21180 29328 20539 20147 20748 20727 20941 20305 29778 20119 14435 15616 15619 20752 29317 29346 14863 20310","2011-08-05","2011","2"
"hr2799-112","29106","21180 29328 20539 20147 20727 29943 20305 21195 29748 29778 15431 15616 15619 13035 20752 29317 29346 29368 29309","2011-08-05","2011","2"
"hr28-112","29746","NA","2011-01-05","2011","2"
"hr280-112","15413","29701 29508 20351 21193 15014 29323 20539 20906 21146 21174 15455 20143 29546 29338 20903 20332 20331 29905 29549 15621 29321 20737 13047 14066","2011-01-12","2011","2"
"hr2800-112","29106","21180 29328 20539 20147 20748 20727 20941 20305 29778 20119 14435 15616 15619 20752 29317 29346 14863 20310","2011-08-05","2011","2"
"hr2801-112","21110","29550 29379 29149 14869","2011-08-05","2011","2"
"hr2802-112","29550","20959 29504 14647","2011-08-05","2011","2"
"hr2803-112","2605","NA","2011-08-05","2011","2"
"hr2804-112","20907","NA","2011-08-05","2011","2"
"hr2805-112","29504","21145","2011-08-05","2011","2"
"hr2806-112","20328","20752","2011-08-05","2011","2"
"hr2807-112","21137","20733","2011-08-05","2011","2"
"hr2808-112","21137","21102 29368","2011-08-05","2011","2"
"hr2809-112","21137","21110 29922 20757 21172 21145 20147 20517 10713 20727 20529 20305 21195 29573 29778 15431 20537 29149 15616 20923 20904 13035 20752 29346 20542 29368 15072","2011-08-05","2011","2"
"hr281-112","15413","NA","2011-01-12","2011","2"
"hr2810-112","21173","20123 20351 21183 20344 20531 21174 20100 21182 21175 20962 21107 21129 20915 20325 29338 21166 29349 20532 20522 21176 29549 21147 21104 20125 21190 21185 21131 21114 20506","2011-08-05","2011","2"
"hr2811-112","21123","NA","2011-08-05","2011","2"
"hr2812-112","20934","29922 20147 29937 14290","2011-08-05","2011","2"
"hr2813-112","20750","20706","2011-08-05","2011","2"
"hr2814-112","29539","20952 29587 29375 29553 29331 29149 20536 21153 14053 20506","2011-08-09","2011","2"
