"bill_id","sponsor_icpsr","cosponsors_icpsr","year","chamber"
"hr1379-117","20321","21703 29588 21308 21709 21906 20708 20955 20733 20748 20952 15410 21713 21504 20959 21529 29312 21715 21919 21922 20305 29337 21931 20519 21339 21934 29573 21307 39305 21985 21728 21372 21368 20136 21313 29379 21344 20122 29776 21342 20537 21761 21525 21738 29377 29903 15616 15616 21950 21740 21951 31103 20920 21370 21954 21307 29317 21311 20902 21762 29911 20104 29707 21964 20542 21965 21746 21968 21747 20927 21975 21307 21977 21978 21979 21538 20750","2021","2"
"hr138-117","29573","NA","2021","2"
"hr1380-117","21373","21985 21760 21167 21562 21946 21101 21105 20729 21745","2021","2"
"hr1381-117","21373","21516 21700 21701 21903 21759 21702 21333 21307 21704 21307 20709 21132 21708 21905 21307 21986 21985 21908 20344 21565 21106 20533 21755 21328 21179 21531 21750 21307 21307 21717 21307 21307 21307 21307 21924 21723 21926 21559 21927 21307 21760 21985 21187 21307 21346 21142 21307 21985 21727 21936 21542 21561 21307 21731 21562 21302 20704 20755 21986 21757 21150 20926 21307 21307 21307 21985 21945 21946 21307 21526 21557 21307 21556 21753 21148 21952 21356 20909 21956 21359 14854 20301 21959 21744 29759 20729 21745 21307 21969 21541 21971 21163 21973 21749 20342 21980 21307 21330 21563","2021","2"
"hr1382-117","14863","29701 21516 21551 21903 21702 21307 21708 21307 21307 21307 20518 21559 21139 21187 21307 21935 21727 21985 21561 20755 21307 21557 21307 21987 21753 21959 21971 21974 21330 21360 21364","2021","2"
"hr1383-117","21367","21755 21307 21307","2021","2"
"hr1384-117","20934","21545 21506 21900 21196 21901 21307 21902 21701 21703 21110 21352 21304 21307 20758 29339 29588 21706 21198 21985 21986 21548 21707 21749 21308 21708 21986 21329 20340 21709 20757 21513 21749 21358 20322 21906 20708 21710 20955 21172 20733 20517 20748 20952 15019 21711 20501 20706 21910 21712 21912 20533 21755 21309 21914 29717 21328 21915 15410 29710 29109 31101 21916 21504 20959 21529 29571 29561 21174 21531 21715 21566 21718 21919 20749 21321 21502 20958 21307 21921 21922 21923 21754 21924 21722 21723 20529 20305 21559 21930 21149 29337 21931 21187 20519 21307 21725 21339 21934 21346 21303 29573 21726 21343 39305 20712 21985 21353 21936 21985 15029 21542 21140 21371 21728 21372 21368 21937 21307 29769 20902 21730 21340 21756 20136 20145 29908 21530 21732 29778 21307 21940 21939 21507 29504 21150 21313 21941 20119 21942 29379 21344 21986 20538 21944 20122 21736 29729 21188 20702 29776 21985 21342 15433 21307 20537 21761 21525 21307 21738 29377 29903 21948 21556 21985 21536 15616 21739 21307 21740 21951 29741 31103 20705 21315 21953 20920 21370 21954 21955 15438 20954 21741 21101 21540 21307 29317 20329 29346 21744 20343 21307 20902 20724 21762 29911 20104 21326 20944 21962 20321 39307 21102 21964 20542 21965 29768 21745 21746 21966 20762 21749 21968 21969 21541 21972 21307 21747 20310 21312 21973 29368 29901 20927 21975 21307 21977 21978 20342 21979 15446 21307 21980 21314 21365 21366 29378 20725 20504 29106 21538 20750 21563 21983 21763 21307 21118 20138 21108 20723 14066","2021","2"
"hr1385-117","21978","21902 21703 21706 21172 21910 21309 21915 21504 21531 21718 21930 39305 21939 20538 29903 21739 21740 21954 20329 20934 21763","2021","2"
"hr1386-117","21980","21749","2021","2"
"hr1387-117","21981","21709 21307 21307 29729 21307 15616 21307 21965","2021","2"
"hr1388-117","21538","21504 21921 29337 21985 15616 21950 31103 21975","2021","2"
"hr1389-117","20750","20322 21916 21718 21340 21951 20920 21307 21746 21966 21541 29901","2021","2"
"hr139-117","29573","NA","2021","2"
"hr1390-117","21763","21902 21703 21352 29339 21172 20748 21912 20533 15410 29710 29561 21566 21718 21919 21921 20305 29337 21931 21339 21934 21756 21732 29776 20537 21761 21948 21954 21311 20329 21762 21102 20542 21746 21966 21306 20927 20504","2021","2"
"hr1391-117","29571","21703 21352 21554 29339 29588 20955 21172 20517 20748 20706 21712 15410 29710 29109 21504 21529 21715 21566 20529 20305 29337 21931 21726 39305 21985 15029 21728 21372 29778 21940 21313 21342 29377 29903 21948 15616 20920 21370 21954 21741 21762 29911 21966 21747 21312 29901 20927 21975 20934 21978 21314 29378 20750 21763 21307","2021","2"
"hr1392-117","20952","21110 21172 20748 20305 29337 21728 15616 21950 21954 29707 20927","2021","2"
"hr1393-117","21545","21110 21352 29339 29588 21706 21749 21986 20757 20748 29717 29337 21931 39305 21728 21732 29778 20122 15616 21950 31103 20920 21554 21370 21955 29346 21102 20542 21975 29378 20750","2021","2"
"hr1394-117","21352","21307 21703 21110 21554 29588 21706 21548 21707 21749 20757 20708 20733 15019 21910 29710 31101 21713 21504 21529 29312 21715 21566 21502 20529 29337 21931 21339 21934 21726 20712 15029 21371 21728 21372 21368 21307 21507 21313 29379 21344 20538 20122 29729 20702 29776 21342 20537 29377 15616 21950 20920 21370 21955 15438 21540 21307 29346 20329 29911 20542 21966 21307 21747 29901 29378 20504 21538","2021","2"
"hr1395-117","21352","21163 21307","2021","2"
"hr1396-117","29588","21554 21307 21167 21128 29908 21188 21952 21747 21330 21539","2021","2"
"hr1397-117","21706","21545 21701 21703 20355 21755 21307 21718 21502 21191 21371 21368 29778 21972 21538 21307","2021","2"
"hr1398-117","21985","21986","2021","2"
"hr1399-117","21707","21937","2021","2"
"hr140-117","21551","21516 21705 21307 21193 21708 20356 21985 29550 21758 21307 21179 21174 21986 21103 21559 21139 21760 21514 21346 21307 21985 21307 21355 21753 21148 21500 20909 21986 21123 21971 21360","2021","2"
"hr1400-117","21309","21931 21939 15616 21538","2021","2"
"hr1401-117","20757","21986 21193 21749 20733 20517 20501 21309 29717 29561 20305 29337 29573 21307 21985 20122 29729 21307 15616 21950 21955 29346 20902 29368 21975 21307 21365","2021","2"
"hr1402-117","20356","21364","2021","2"
"hr1403-117","21710","21986 29910","2021","2"
"hr1404-117","20748","21110 21554 29588 20757 20955 20733 21309 29717 21566 21921 21754 29337 20712 21985 29778 20537 15616 31103 21370 21955 29346 29911 39307 29368 21975 21365 20504 21538 21307","2021","2"
"hr1405-117","20748","20762","2021","2"
"hr1406-117","21755","21706 20355 20538 21315 20750","2021","2"
"hr1407-117","21328","21545 21701 21519 20757 21906 20708 20748 21529 21924 29337 29573 21353 21728 21730 21562 21313 21556 15616 20954 21744 21965 20504 14066","2021","2"
"hr1408-117","20959","21198 20748 21915 21713 29571 29573 21985 21342 15616 31103 21762 29911 39307","2021","2"
"hr1409-117","21174","21986 21307 21908 21753 21356","2021","2"
"hr141-117","29573","NA","2021","2"
"hr1410-117","21718","NA","2021","2"
"hr1411-117","21929","21516 21700 21551 21701 21903 21759 21307 21704 21519 20356 20322 21710 21908 20344 21106 20533 20316 21307 21531 21307 21307 21718 21178 21920 21165 21923 21760 21724 21307 20107 21307 21936 21985 21167 21561 21307 21128 21731 21562 21302 20755 21749 20926 21307 21307 21945 21307 21526 21987 21556 21753 21952 21307 20301 21959 21986 21544 21123 29759 21373 21966 21969 21541 21971 21367 21749 20946 15433 21974 20342 15446 21307 21307 21330 21360 21364","2021","2"
"hr1412-117","21725","NA","2021","2"
"hr1413-117","21371","21328 21321","2021","2"
"hr1414-117","21368","21308 20322 21718 21923 21540 20724 21964","2021","2"
"hr1415-117","21368","31101 21502 20305 21303 20145 20537 20920 21962 21307 14066","2021","2"
"hr1416-117","21368","21373 14066","2021","2"
"hr1417-117","21307","29701 21551 21705 21986 21307 21193 21510 21985 21908 21758 21307 21564 21307 21174 21307 20527 21986 21103 21307 21559 21927 21139 21149 21985 21307 21985 21727 21936 21302 20704 21757 21753 21307 21500 20909 21986 21961 21971 15433 21360 21563","2021","2"
"hr1418-117","21761","21366","2021","2"
"hr1419-117","21950","20322 15616 21370 21955","2021","2"
"hr142-117","29573","NA","2021","2"
"hr1420-117","21554","NA","2021","2"
"hr1421-117","21554","NA","2021","2"
"hr1422-117","21554","20902","2021","2"
"hr1423-117","21554","NA","2021","2"
"hr1424-117","21554","21717 21559 20329 20902","2021","2"
"hr1425-117","21554","21717","2021","2"
"hr1426-117","21554","29378","2021","2"
"hr1427-117","21554","NA","2021","2"
"hr1428-117","21554","NA","2021","2"
"hr1429-117","21554","NA","2021","2"
"hr143-117","29573","29504","2021","2"
"hr1430-117","21554","NA","2021","2"
"hr1431-117","21554","NA","2021","2"
"hr1432-117","21370","21352 21198 20757 20708 20706 21504 21921 29337 21931 20519 29573 21726 29778 21940 21313 21342 21307 29377 21536 15616 21741 29317 29911 21747 21312 21538","2021","2"
"hr1433-117","21370","20344 21914 21718 29337 29776 21747","2021","2"
"hr1434-117","21956","21905 21358 21718 21307 29908 21757 20530 21985 21953","2021","2"
"hr1435-117","29346","21371","2021","2"
"hr1436-117","21326","20758 20322 21723 21941 21188 21307 20902","2021","2"
"hr1437-117","21964","21307 21706 21198 21906 20708 20517 20748 21712 21718 39305 21372 21340 29393 21941 21985 20537 29903 15616 15454 29741 21307 29346 20542 21749 21972 21763","2021","2"
"hr1438-117","21964","21906 20708 21712 21914 21718 39305 21340 21756 21307 20537 29903 15616 15454 29741 21307 20542","2021","2"
"hr1439-117","20762","21703 20733 20344 21309 29710 21718 20305 29778 29317 21762 29759 21306","2021","2"
"hr144-117","39305","21903 21554 21307 21198 21986 20322 21307 21919 20749 21986 21922 21924 21934 21372 21307 20902 21756 29393 20702 21985 20537 15616 20705 21307 29911 29759 21981 21360 21763","2021","2"
"hr1440-117","21367","21196 21755 20316 21718 21307 21307 21717 21985 21128 21307 21307 21985 21307 21307 21101 21307 29910 21541 21163 21749 15446 21980","2021","2"
"hr1441-117","21306","29588 21707 20757 21906 21172 15019 29710 21504 21715 20958 21921 29337 21931 20907 21371 21728 21372 29778 29379 21944 29903 15616 20920 21741 20902 29911 21964 21747 21307 21977 21538","2021","2"
"hr1442-117","20927","21545 21506 21900 21902 21703 21352 21304 21554 29339 29588 21706 21198 21548 21707 21308 20709 21329 21709 20757 21358 21906 20708 20955 21172 21375 20748 20952 15019 21712 21912 21914 21328 21915 15410 29710 31101 21916 21713 20959 21529 29571 29561 21917 29312 21718 21919 20749 21321 21502 21307 21921 21922 21722 21723 29337 20519 21339 21934 21307 21726 20712 21985 21985 21542 21140 21371 21368 21937 21307 21128 20902 21730 21340 21756 20136 29908 29778 21940 21939 21507 29504 21313 20119 21307 21942 29379 21344 21986 21735 21944 20122 29776 21342 21761 21525 21738 29377 29903 15616 21948 21985 15616 21739 15454 21740 21951 31103 20705 21315 20920 21370 21955 15438 20954 21741 21540 21307 29317 21311 21307 20724 21762 29911 20104 21326 20944 21962 39307 29707 21964 20542 29768 21745 21966 20762 21968 21972 21307 21747 21306 20310 21749 21975 20934 21508 21977 21978 21979 21307 21980 21314 21365 29378 20504 20750 21763 21307 20723","2021","2"
"hr1443-117","21307","21307 29588 21198 20708 20955 21172 20733 21914 31101 29312 21715 21921 21922 20305 29337 21931 20712 21985 21728 21368 21307 21313 21942 29379 29729 29776 20537 29377 15616 21951 31103 21370 21741 21762 29911 21307 20927 20934 29378 21538 21307","2021","2"
"hr1444-117","21983","21554 21908 20952 21986 21191 21941 21736 39307 21966 20756","2021","2"
"hr1445-117","21986","21551 21307 21193 21986 21307 21307 21162 20704 20903 21307 21753 21307 21148","2021","2"
"hr1446-117","39301","21545 21506 21307 21703 21110 21352 21304 21554 29588 21706 21198 21986 21548 21707 21308 21986 20340 21709 20757 20322 21906 20708 21362 21172 21375 20733 20517 20748 20952 15019 21711 20706 21910 21912 29717 21915 15410 29710 21713 21504 20959 21529 29571 29561 29312 21715 21566 20749 20958 21921 21922 21754 21723 20529 20305 29337 21931 20519 20907 21339 21934 14873 21303 29573 21307 21726 21343 39305 20712 21985 21985 15029 21140 21371 21728 21372 21368 21937 20902 21340 20136 20145 29908 21530 29778 21938 21307 21940 21939 21507 29504 21313 20119 21942 29379 21344 21986 21944 20122 21736 29729 20702 29776 21342 15433 20537 21761 21525 21738 29377 29903 21948 21985 21536 15616 21950 15454 29741 31103 20705 21315 21554 21370 21954 15438 20954 21741 21540 21307 20329 29346 20343 21762 29911 20104 21326 39307 29707 21964 20542 21965 29768 21746 20762 21972 21307 21747 21306 20310 21312 29368 20927 21975 21307 21977 21978 21979 29378 20504 21538 20750 21983 21307 21118 20723","2021","2"
"hr1447-117","21198","21554 29588 21308 20322 21712 15410 21718 21919 21717 21303 39305 21372 21368 20145 21941 20702 29377 21985 15616 15454 21740 21951 21315 20920 20909 21559 21307 20329 20542 21307 20934 29378 14066","2021","2"
"hr1448-117","21163","21545 29701 21506 21516 21900 21196 21901 21307 21902 21551 21701 21903 21759 21702 21333 21703 21352 21307 21704 21307 21705 20758 21986 29339 29588 21706 21198 21519 21548 29760 21193 20709 21510 21132 21708 21905 20355 21329 29323 21307 21986 21513 20356 21906 21985 29550 21710 20955 21375 20733 20517 21908 21758 20748 20344 21565 15019 21711 20501 20706 21910 21106 21911 21912 20533 21755 21309 21564 21328 21915 31101 21916 21179 20316 21529 29571 21174 21714 21531 21917 29312 21715 21750 21307 21717 21307 21718 21178 20518 20749 21307 20941 21920 21719 21720 21307 21986 21165 21307 21307 21924 21722 21717 21925 21103 21723 29762 21523 20124 21926 21307 21191 20305 21559 21927 20916 21929 21930 21139 21149 29337 21760 21985 21187 21514 20519 21724 21503 20907 21307 21725 21934 21346 21142 20107 29573 21307 21985 21307 21162 20712 21727 21985 20738 21353 21936 15029 21542 21140 21167 21371 21561 21368 21307 29769 21128 20902 21730 21340 21731 21562 21302 21756 20704 20145 29908 20755 21986 21732 21938 21757 21507 21150 21515 29393 20926 21941 20119 21307 21942 21307 21344 21307 21986 31102 21735 20530 21307 20903 20122 20522 21188 20535 20702 29776 21985 21945 21946 21307 21526 21557 21307 21307 20537 21761 21525 21355 21987 21738 29377 21948 21307 21556 21985 21536 21753 15616 20307 21739 21307 21307 21148 21500 21740 21952 20705 21356 21315 21307 21953 20920 21370 20909 21559 21741 21101 21956 21540 21359 14854 20301 21959 21986 21307 21544 21961 29317 21311 20329 29346 21744 21307 20724 20759 29911 21326 20944 21105 21123 29759 21102 29707 21964 29910 21965 20729 14863 21373 21745 21746 21966 21307 21968 21969 21986 21541 21970 21971 21972 21367 21747 21306 21973 21749 20946 15433 21974 20927 21975 21508 21307 21977 21978 20342 15446 21307 21980 21314 29378 21337 20725 21330 21981 21538 21360 21116 20750 21351 21563 21763 21307 21364 20138 20756 21108 14066 21539","2021","2"
"hr1449-117","21758","21307 21302 21307","2021","2"
"hr145-117","21353","21924 21970 20342","2021","2"
"hr1450-117","21758","21307 21302 21307","2021","2"
"hr1451-117","20748","15616 21950 21975","2021","2"
"hr1452-117","21911","29762 21307 21973 21360","2021","2"
"hr1453-117","21912","21701 20356 21710 21565 21712 21718 20527 21149 21187 21934 21140 21167 21561 21937 21941 21987 21307 21740 20705 21953 20909 21956 29759 21367 21973 20946 20927 21977 21337 21330 21351","2021","2"
"hr1454-117","21715","21506 21307 21703 29588 21986 21548 21707 21749 21308 20757 20322 20708 20955 21172 20733 20748 21711 20706 21309 29717 21915 21713 21504 20959 29561 21566 20958 21921 21922 21754 21723 20305 29337 21931 21303 29573 21726 20712 21985 21140 21371 21728 21372 20902 21530 29778 21939 21507 21313 20119 29379 21344 20122 29729 29776 21342 20537 21761 29903 21948 15616 21949 21740 31103 20920 21370 21954 21741 29317 20343 21762 29911 21326 29707 21964 29768 21746 20762 21307 21747 21306 20310 29368 20927 21975 21508 21307 21978 21314 29378 20504 21538 21983 21118 20723","2021","2"
"hr1455-117","21321","21545 21554 29588 21707 21308 20757 20708 20955 21172 20733 15019 21309 21914 29717 29109 21529 21917 29312 21715 21566 21919 20529 20305 29337 21931 20519 29573 21307 21726 39305 20712 21985 15029 21372 21730 21340 21530 21732 29778 20119 29379 20538 20702 21342 20537 21761 29377 29903 15616 21370 21954 21741 29317 29911 21746 20762 20927 20934 21307 21977 29378 21538 20750 21763 21307 21118","2021","2"
"hr1456-117","20958","21545 21900 21902 21110 21304 21554 29339 29588 21707 21308 20340 20757 21358 20322 21362 20955 21172 21375 20748 20952 15019 20501 20706 21910 21912 21914 21916 21504 20959 21529 21917 29312 21715 21566 21502 21722 21523 20305 21930 29337 20519 20907 21934 21303 29573 21307 21343 21985 15029 21542 21140 21728 21368 21937 21340 20145 29908 21307 21940 21939 21507 21941 20119 21942 21344 21986 20538 20122 29729 20702 29776 21342 20537 21761 21525 29903 21948 21536 15616 21950 15454 31103 20705 21315 21953 20920 21370 21955 21559 21741 29346 29911 20104 21326 21962 29707 21964 29910 20542 21966 20762 21307 21747 21306 20310 29901 20927 20934 21508 21977 21978 21980 21314 29106 20750 21983 21763 21307","2021","2"
"hr1457-117","20907","15019 21303 21368 20750","2021","2"
"hr1458-117","21339","21554 29339 21706 21198 21985 20322 20708 20952 15019 21712 21914 15410 21566 20749 20958 21723 21930 29337 21931 21726 20712 21140 21938 21507 21942 15433 15616 21739 15454 29741 21954 21741 20343 29911 21102 21964 14863 20927 21975 29378 21538 21307","2021","2"
"hr1459-117","21726","21554 21986 21548 21986 21358 20955 20748 15410 21504 21566 21921 20305 21985 21985 21728 29778 21940 21313 29729 21342 15616 21949 21950 15454 21955 29911 29768 21312 21975 21538 20750 21763","2021","2"
"hr146-117","21536","21718","2021","2"
"hr1460-117","21340","21513","2021","2"
"hr1461-117","20119","NA","2021","2"
"hr1462-117","20119","NA","2021","2"
"hr1463-117","20119","NA","2021","2"
"hr1464-117","21942","21900 21362 21172 20748 20501 15410 29571 29573 21140 21728 21937 21941 29729 15616 21741 21762 29707 21965 20927 21763","2021","2"
"hr1465-117","21307","21307 21985 21307 21307","2021","2"
"hr1466-117","20522","21986 21519 21172 21106 21566 21723 21307 29573 21941 21753 15616 21951 29741 21544 29911 21749 21974","2021","2"
"hr1467-117","21342","20757 20322 20733 20748 20952 15019 21915 21321 20958 21921 21922 20305 29337 21140 21728 21340 29778 29379 21344 29729 29377 15616 21949 21955 15438 20902 29911 20762 20927 29378 21307","2021","2"
"hr1468-117","15616","NA","2021","2"
"hr1469-117","20920","21923","2021","2"
"hr147-117","21536","21707 21329 21718 21934 21756 20343 21965","2021","2"
"hr1470-117","21955","21545 21352 21554 29588 21198 21986 21906 21375 29710 31101 21715 21921 21754 20305 29337 21726 20712 21985 15029 21728 20902 29778 21940 29379 21986 29729 29776 21525 15616 21950 20920 29346 29911 20321 29768 21312 21975 21307 29378 21538 21307","2021","2"
"hr1471-117","29707","21506 21110 29323 20757 20322 21718 21919 21302 21313 29903 15616 20762 20927","2021","2"
"hr1472-117","21986","29760 29323 21106 21720 21986 20107 21307 21302 20703 20903 20307 21307 21356","2021","2"
"hr1473-117","21971","21986 21745","2021","2"
"hr1474-117","29106","21506 21900 21196 21307 21902 21701 21703 21110 21352 21304 29339 29588 21706 21519 21985 21707 21308 21905 21329 21709 20757 21513 20322 21906 21749 20955 21172 20733 20517 20748 20344 20952 21711 20501 21910 21712 20533 21309 29717 21915 15410 31101 21916 21713 21504 20959 29571 29561 21917 21715 21566 21718 21178 21321 21502 20958 21307 21921 21307 21754 21722 21717 21723 20305 21930 29337 21931 21187 20519 21503 20907 21303 29573 21985 39305 20712 21985 15029 21542 21140 21371 21728 21372 21368 21937 21307 29769 21340 21756 29908 21530 21732 29778 21940 21939 21507 29504 29393 21941 20119 21942 29379 21986 20538 21944 20122 29729 20702 29776 21945 20537 21761 21307 29903 21948 21985 21536 15616 21739 21307 21740 29741 31103 21953 20920 21554 21370 21954 20909 21955 21741 20301 21959 21307 20329 29346 21744 21307 21762 29911 20104 21326 21102 21964 29910 20542 21965 14863 21745 21746 21966 21749 21968 21969 21541 21747 21306 20310 21312 21749 29901 21975 20934 21307 21977 21978 21307 21980 21314 21365 21366 29378 20504 21538 20750 21763 21307 21118 20723","2021","2"
"hr1475-117","21538","21902 21703 21110 29588 21706 21986 20340 20757 20955 20733 20517 20748 21309 29717 21915 29710 21504 21566 21718 20305 29337 21931 20519 29573 21726 39305 20712 21985 21542 21371 21530 21732 29778 21313 21942 20122 29776 20537 29903 21948 15616 21950 31103 21955 21741 29317 29346 20902 21762 20542 29768 29368 21975 20934 21978 21314 21366 29378 20504 21763 21307 21118","2021","2"
"hr1476-117","21539","21701 21513 21985 21908 20501 21911 21912 20533 21916 21307 21718 21307 21986 20527 21924 21723 21139 21149 21931 20907 21985 21368 21757 21941 21307 21986 20535 21307 21540 21959 29346 21744 21964 21966 21541 21970 21971 21163 21747 21749 21980 21330","2021","2"
"hr1477-117","21915","29588 20757 21172 20748 21309 29561 21922 20305 29337 21934 21303 29573 21728 20136 21942 29379 21944 20702 21536 15616 21741 21540 21762 29911 21326 21746 21306 21978 21118","2021","2"
"hr1478-117","21973","20708 20944","2021","2"
"hr1479-117","21333","21704 21132 21307 21149 21307 21945 20138","2021","2"
"hr148-117","21536","21554 20322 21916 21718 20305 21307 21934 21346 21368 21937 21941 20535 21953 20342","2021","2"
"hr1480-117","21304","21701 21352 21706 21707 20355 21709 20757 20955 21172 20748 21910 21915 21504 21718 20749 20305 29337 21931 29573 21371 21937 21340 21756 21732 29778 21307 20119 21944 21307 15616 21739 21740 21951 29741 20705 21102 29707 29768 21541 21307 21747 20927 20934 21978 21980 21366 29378 21330 20504 20750 21763 21307","2021","2"
"hr1481-117","21554","21506 21703 21352 20955 20952 21504 21307 21728 21507 21313 20122 20702 21985 15616 21740 21954 20954 29317 29346 29911 39307 20762 21312 21314","2021","2"
"hr1482-117","21986","20748 21910 21914 21307 21749","2021","2"
"hr1483-117","29588","20952 21718 21167 21372 21562 15616 20927","2021","2"
"hr1484-117","29588","29710 20305 20519 21726 21985 21340 20702 21740 20934 20750","2021","2"
"hr1485-117","21706","21703 21986 20757 15616 21315 21746 20934 20750","2021","2"
"hr1486-117","21708","21307 21557","2021","2"
"hr1487-117","21905","21307 21717 21937 21985 21749","2021","2"
"hr1488-117","21362","21110 20322 21172 20748 20952 20501 21718 21307 21728 21937 21507 21313 21953 21370 29707 20542 21966 20762 20927 21337 21763","2021","2"
"hr1489-117","20748","NA","2021","2"
"hr149-117","21536","20542","2021","2"
"hr1490-117","21910","29550 20748 21914 21718 21307 21985 21973 21749","2021","2"
"hr1491-117","21915","21110 21564 21718 21717 21723 21307","2021","2"
"hr1492-117","29710","29588 21358 21906 20517 15410 21917 21715 21502 20305 29337 21931 21303 29778 21307 21939 21313 20122 20705 21954 21975 20750","2021","2"
"hr1493-117","20316","21307","2021","2"
"hr1494-117","21529","21718 21728 21306","2021","2"
"hr1495-117","21531","NA","2021","2"
"hr1496-117","21307","29701 21551 21701 21705 21307 21519 21193 21510 21905 20356 21985 21710 21908 21307 21328 21307 21531 21750 21307 21307 20527 21986 21103 21926 21929 21985 21514 21724 21307 21346 21162 21727 21302 20704 21757 21307 21188 21307 21307 21307 21753 21307 21307 20909 21544 21744 21307 21163 21980 21360","2021","2"
"hr1497-117","20749","NA","2021","2"
"hr1498-117","21986","21551 21708 21985 20521 20527 21307 21985 21985 21753 21307","2021","2"
"hr1499-117","21103","21705 21757 21105","2021","2"
"hr150-117","21536","NA","2021","2"
"hr1500-117","21934","21110 21172 20748 20501 20959 21718 21321 29573 29729 21950 20954 29707 20542 21973 20927","2021","2"
"hr1501-117","21303","21504 29901","2021","2"
"hr1502-117","21937","21905 20748 21718 21307 21717 21985 21973 21749","2021","2"
"hr1503-117","21939","29588 21198 21308 20517 20748 29710 21921 20305 29778 21313 20122 29377 15616 21954 21746 20750","2021","2"
"hr1504-117","21940","21921 21726 21950 21370 21955 20934","2021","2"
"hr1505-117","21313","21703 29588 21358 21906 20748 29710 20305 29337 21303 29778 21307 21939 20122 21954 20954","2021","2"
"hr1506-117","21313","29588 20748 29710 20305 29337 21931 21303 29778 21307 21939 20122 21954 20954","2021","2"
"hr1507-117","20926","21923 20329","2021","2"
"hr1508-117","20926","21564 21923 29759","2021","2"
"hr1509-117","21307","NA","2021","2"
"hr151-117","20954","21545 21506 21900 21307 21902 21703 21110 21304 21554 29588 21706 21198 21985 21548 21707 21308 20709 21709 20757 21358 21906 20708 21749 20955 21172 20733 20748 20952 15019 21711 20706 21712 21912 21309 21914 29717 21915 15410 31101 21713 21504 20959 21529 29571 29561 21917 21715 21566 21718 21919 20749 21321 21502 20958 21921 21922 21754 21722 21925 21723 20529 20305 21930 29337 21931 20519 20907 21339 21303 29573 21307 21726 21343 39305 20712 21985 21985 15029 21542 21140 21728 21372 21368 21937 20902 21730 21340 21756 20136 29908 21530 21732 29778 21307 21940 21939 21507 29504 21313 21941 20119 21942 21307 29379 21344 20538 21944 20122 29729 20702 21342 15433 21761 21307 21738 29903 21948 21985 21536 15616 21739 21740 21951 29741 31103 20705 21315 20920 21370 21954 21955 15438 21741 21956 21540 21307 29317 21311 20329 29346 21307 20902 20724 21762 29911 20104 21326 21105 20321 39307 21102 29707 21964 20542 21965 29768 21745 21746 20762 21749 21968 21972 21307 21747 21306 20310 21312 29368 29901 20927 21975 20934 21508 21307 21977 21978 15446 21314 29378 20504 29106 21538 20750 21983 21763 21307 21118 20723","2021","2"
"hr1510-117","21188","21519 21938 21946 21557 21956 21978","2021","2"
"hr1511-117","21950","21986 21362 21172 20748 21728 29729 15616 21955 21975","2021","2"
"hr1512-117","15454","21706 20708 20733 20517 21309 29710 21529 29561 21371 21507 20538 20702 21315 21540 21311 29346 29911 21962 20934 21977 20750","2021","2"
"hr1513-117","21356","NA","2021","2"
"hr1514-117","21315","21358 21906 21340 20538 20954","2021","2"
"hr1515-117","21954","NA","2021","2"
"hr1516-117","21954","21506 21900 21308 20757 20322 21172 20748 21713 21931 20907 39305 21985 21937 21939 21507 21942 21985 21738 21953 20954 20343 29911 20104 21964 21979 21307","2021","2"
"hr1517-117","21954","21358 21906 20517 20748 29710 20305 21339 21726 29778 21939 21313 20538 20122 20702 31103 20954 29911 20750","2021","2"
"hr1518-117","21359","21701 21333 21307 21307 20758 21358 20748 21911 20533 20316 21717 21720 21165 21307 21924 21722 21523 21559 21503 21346 21542 21307 29769 21756 21757 21307 21307 21307 20535 21985 21307 21526 21307 15438 20301 21744 21123 20729 21969 21970 21163 21749 20946 21974 15446 21337 20725 20138 20756","2021","2"
"hr1519-117","21359","NA","2021","2"
"hr152-117","29346","20748 15019 21713 20305 29337 20712 21372 20119 20702 15433 15616 21370 21741 29911 21964 20542 29368","2021","2"
"hr1520-117","21961","21986 21307 21708 21985 21755 21165 21307 21307 21307 21307 29759","2021","2"
"hr1521-117","21964","21718 21542 20902 20542","2021","2"
"hr1522-117","21746","21701 21703 21352 21304 21554 20758 29339 21706 21548 21707 21709 20757 20708 21172 20517 20748 21711 21712 21309 21915 21713 20959 20316 29561 21566 21718 21919 20749 21321 21502 21307 21307 21754 21722 21717 21723 29337 14873 21303 20712 21542 21371 21368 21730 20136 21732 21307 21507 21313 21736 20702 21525 21355 21738 21536 29741 31103 21554 21954 20909 21559 21741 21101 21307 20902 29759 21964 20542 21541 21972 21306 21749 21307 21978 21314 21981 20504 21763 21118 20138 14066","2021","2"
"hr1523-117","21541","20344 21719 21760 21757 20535 21946 21753 21986","2021","2"
"hr1524-117","20927","21339 21938","2021","2"
"hr1525-117","15446","20521","2021","2"
"hr1526-117","21980","NA","2021","2"
"hr1527-117","21337","21701 20758 20533 21916 21178 21307 21307 21924 21717 21353 21302 21188 21307 21307 21738 21307 21980 21981","2021","2"
"hr1528-117","29106","21973","2021","2"
"hr1529-117","21563","21551 21106 20521 21927 21503 21735 21753 20301 20729 21360","2021","2"
"hr153-117","29346","21706 20322 21906 20748 20952 21504 21728 29908 21948 21311 29911 20321 29768 21978 21979 21980 20750 21763","2021","2"
"hr1530-117","21763","20322 20724","2021","2"
"hr1531-117","20756","21516 21708 21307 21559 21302 21757 20926 21307 21355 21753 21360 20138","2021","2"
